csm_state_date,ticker,adjusted_close,csm_return_12_1,csm_score,csm_high,csm001_valid_observation,month,monthly_return,rsm_residual_sum_12_1,rsm_score,rsm_state,rsm_valid_observation,rsm_high,rsm_low,csm_low,future_return_1m,year,interaction_state,agreement_state
2016-09-30,A,43.64397811889648,0.4039510757655837,0.8790496760259179,False,True,2016-09-30,0.004831196630177,0.2204608474727278,0.8800904977375565,MIDDLE,True,False,False,True,-0.0747505879508682,2016,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2016-10-31,A,40.38156509399414,0.2605446461811664,0.834051724137931,False,True,2016-10-31,-0.0747505879508682,0.2286153912922814,0.9072398190045248,TOP_DECILE,True,True,False,True,0.0094100720919612,2016,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2016-11-30,A,40.76155853271485,0.0725809368727805,0.5182795698924731,False,True,2016-11-30,0.0094100720919612,0.22281451551842,0.918918918918919,TOP_DECILE,True,True,False,True,0.0389248018651244,2016,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2016-12-30,A,42.34819412231445,0.0603531315770333,0.3290322580645161,False,True,2016-12-31,0.0389248018651244,0.0962100028828551,0.7207207207207207,MIDDLE,True,False,False,True,0.074846471029359,2016,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-01-31,A,45.51780700683594,0.2241951126077284,0.5204301075268817,False,True,2017-01-31,0.074846471029359,0.093776217308319,0.7319819819819819,MIDDLE,True,False,False,True,0.047580165300338,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-02-28,A,47.68355178833008,0.3168102660636911,0.6473118279569893,False,True,2017-02-28,0.047580165300338,0.1442266003059057,0.8475336322869955,MIDDLE,True,False,False,True,0.0331620340773972,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-03-31,A,49.264835357666016,0.2848642350527088,0.6838709677419355,False,True,2017-03-31,0.0331620340773972,0.1833969716608723,0.9217002237136466,TOP_DECILE,True,True,False,True,0.0412332481653734,2017,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2017-04-28,A,51.29618453979492,0.300312072663182,0.7397849462365591,False,True,2017-04-30,0.0412332481653734,0.1744411133009592,0.8993288590604027,MIDDLE,True,False,False,True,0.0960940915611803,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-05-31,A,56.22544479370117,0.2287645458550584,0.621505376344086,False,True,2017-05-31,0.0960940915611803,0.1426168649423762,0.8970917225950783,MIDDLE,True,False,False,True,-0.0148805600426564,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-06-30,A,55.38877868652344,0.3798166610485927,0.7376344086021506,False,True,2017-06-30,-0.0148805600426564,0.0682986648213939,0.7678571428571429,MIDDLE,True,False,False,True,0.0080932043585064,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-07-31,A,55.83705139160156,0.2345757153173366,0.6266094420600858,False,True,2017-07-31,0.0080932043585064,0.1622058228040294,0.8891352549889135,MIDDLE,True,False,False,True,0.0824550321547319,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-08-31,A,60.44109725952149,0.2943721495145051,0.7173447537473233,False,True,2017-08-31,0.0824550321547319,0.1233240619354899,0.8647450110864745,MIDDLE,True,False,False,True,-0.0080347022592583,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-09-29,A,59.95547103881836,0.3908011947525627,0.8247863247863247,False,True,2017-09-30,-0.0080347022592583,0.0984246613764664,0.835920177383592,MIDDLE,True,False,False,True,0.0618406210307624,2017,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2017-10-31,A,63.66315460205078,0.5033095797808098,0.8763326226012793,False,True,2017-10-31,0.0618406210307624,0.164673399816796,0.9246119733924612,TOP_DECILE,True,True,False,True,0.0177862981377936,2017,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2017-11-30,A,64.79548645019531,0.561842993588072,0.9170212765957448,True,True,2017-11-30,0.0177862981377936,0.1705926162913691,0.9646017699115044,TOP_DECILE,True,True,False,False,-0.0306432781176313,2017,CSM_HIGH_x_RSM_HIGH,BOTH_HIGH
2017-12-29,A,62.809940338134766,0.5152499981790912,0.8808510638297873,False,True,2017-12-31,-0.0306432781176313,0.1740871517447058,0.9646799116997792,TOP_DECILE,True,True,False,True,0.0964617662326272,2017,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2018-01-31,A,68.86869812011719,0.3798982083803348,0.8063829787234043,False,True,2018-01-31,0.0964617662326272,0.0957624165090202,0.8348017621145375,MIDDLE,True,False,False,True,-0.0659133655737752,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-02-28,A,64.32933044433594,0.4659212027689374,0.8535031847133758,False,True,2018-02-28,-0.0659133655737752,0.0131206713096219,0.6233480176211453,MIDDLE,True,False,False,True,-0.0246392396190884,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-03-29,A,62.74430465698242,0.3028658718333152,0.7091295116772823,False,True,2018-03-31,-0.0246392396190884,0.0230578024949261,0.6629955947136564,MIDDLE,True,False,False,True,-0.0151459963960454,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-04-30,A,61.79397964477539,0.2231768350783711,0.6419491525423728,False,True,2018-04-30,-0.0151459963960454,-0.0220608151508775,0.4911894273127753,MIDDLE,True,False,False,True,-0.0581075739550801,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-05-31,A,58.20328140258789,0.1073985001726354,0.4566596194503171,False,True,2018-05-31,-0.0581075739550801,-0.033978043443048,0.4295154185022026,MIDDLE,True,False,False,True,-0.001292008377966,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-06-29,A,58.12808227539063,0.0599279054225847,0.3678646934460888,False,True,2018-06-30,-0.001292008377966,-0.1037833805402757,0.2725274725274725,MIDDLE,True,False,False,True,0.0704965268243817,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-07-31,A,62.22591018676758,0.0410306566462723,0.3572938689217759,False,True,2018-07-31,0.0704965268243817,-0.2260058043857787,0.0745614035087719,BOTTOM_DECILE,True,False,True,True,0.0227131937061144,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-08-31,A,63.639259338378906,0.0178377408465177,0.2452431289640592,False,True,2018-08-31,0.0227131937061144,-0.2242432501994989,0.0634573304157549,BOTTOM_DECILE,True,False,True,True,0.0444184826751146,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-09-28,A,66.46601867675781,0.0567343977964016,0.3023255813953488,False,True,2018-09-30,0.0444184826751146,-0.2652657015523487,0.0218818380743982,BOTTOM_DECILE,True,False,True,True,-0.0795698127397744,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-10-31,A,61.17733001708984,0.0631446719660728,0.4143763213530655,False,True,2018-10-31,-0.0795698127397744,-0.3052894360162917,0.0218340611353711,BOTTOM_DECILE,True,False,True,True,0.1166846975825688,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-11-30,A,68.31578826904297,-0.055839636853202,0.3319238900634249,False,True,2018-11-30,0.1166846975825688,-0.3032980533146641,0.0283224400871459,BOTTOM_DECILE,True,False,True,True,-0.0652821938809868,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2018-12-31,A,63.85598373413086,0.0692945288983599,0.5581395348837209,False,True,2018-12-31,-0.0652821938809868,-0.2466476134279921,0.0610021786492374,BOTTOM_DECILE,True,False,True,True,0.1273343714789416,2018,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-01-31,A,71.98704528808594,-0.0671963905471977,0.5126582278481012,False,True,2019-01-31,0.1273343714789416,-0.1093696379234423,0.2418300653594771,MIDDLE,True,False,False,True,0.0445761882323814,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-02-28,A,75.19595336914062,0.0759684868562602,0.6054852320675106,False,True,2019-02-28,0.0445761882323814,-0.0634282386464098,0.3289760348583878,MIDDLE,True,False,False,True,0.0118325899008164,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-03-29,A,76.0857162475586,0.2074749856279725,0.6962025316455697,False,True,2019-03-31,0.0118325899008164,-0.0075344486295982,0.4727668845315904,MIDDLE,True,False,False,True,-0.0213918848713794,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-04-30,A,74.45809936523438,0.2212486860138975,0.7067510548523207,False,True,2019-04-30,-0.0213918848713794,-0.0182625728456263,0.45,MIDDLE,True,False,False,True,-0.1458597950769783,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-05-31,A,63.59765625,0.246984131998591,0.7552742616033755,False,True,2019-05-31,-0.1458597950769783,-0.0525940576245822,0.3413043478260869,MIDDLE,True,False,False,True,0.1136464187549903,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-06-28,A,70.82530212402344,0.1039801346724242,0.540084388185654,False,True,2019-06-30,0.1136464187549903,-0.0045368546590326,0.4195652173913043,MIDDLE,True,False,False,True,-0.0683974321824316,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-07-31,A,65.98103332519531,0.1829146462712805,0.6223628691983122,False,True,2019-07-31,-0.0683974321824316,-0.0672335037188432,0.2673913043478261,MIDDLE,True,False,False,True,0.0244925398918118,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-08-30,A,67.59707641601562,0.0419862074965509,0.4547368421052631,False,True,2019-08-31,0.0244925398918118,-0.0714274912596636,0.2462203023758099,MIDDLE,True,False,False,True,0.0799442759233433,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-09-30,A,73.0010757446289,0.0074394329516673,0.4189473684210526,False,True,2019-09-30,0.0799442759233433,-0.1119100797279414,0.1598272138228941,MIDDLE,True,False,False,True,-0.0114834282064174,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-10-31,A,72.16277313232422,0.1628345294630839,0.5305263157894737,False,True,2019-10-31,-0.0114834282064174,-0.1088577733917851,0.1987041036717062,MIDDLE,True,False,False,True,0.066270628625898,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-11-29,A,76.9450454711914,0.0743906338822855,0.3410526315789474,False,True,2019-11-30,0.066270628625898,-0.0355270723030028,0.293103448275862,MIDDLE,True,False,False,True,0.0584393725507148,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2019-12-31,A,81.44166564941406,0.2049778418817855,0.3298319327731092,False,True,2019-12-31,0.0584393725507148,-0.1661791527441664,0.1225806451612903,MIDDLE,True,False,False,True,-0.0322354062241621,2019,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-01-31,A,78.81636047363281,0.131337802843436,0.3361344537815126,False,True,2020-01-31,-0.0322354062241621,-0.1923102445294604,0.0967741935483871,BOTTOM_DECILE,True,False,True,True,-0.066497183421166,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-02-28,A,73.5752944946289,0.107561684742135,0.3466386554621848,False,True,2020-02-29,-0.066497183421166,-0.1903280411360498,0.0774193548387096,BOTTOM_DECILE,True,False,True,True,-0.0683500799125975,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-03-31,A,68.54641723632812,0.0115379999149884,0.348643006263048,False,True,2020-03-31,-0.0683500799125975,-0.2476834425969086,0.0473118279569892,BOTTOM_DECILE,True,False,True,True,0.0703714034234008,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-04-30,A,73.37012481689453,-0.0671560286095868,0.615866388308977,False,True,2020-04-30,0.0703714034234008,-0.1482558936118325,0.1741935483870967,MIDDLE,True,False,False,True,0.1497520632969347,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-05-29,A,84.35745239257812,0.1874962121102803,0.7650727650727651,False,True,2020-05-31,0.1497520632969347,-0.0003280575912941,0.6,MIDDLE,True,False,False,True,0.0047149743599019,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-06-30,A,84.75519561767578,0.194556441683809,0.7780082987551867,False,True,2020-06-30,0.0047149743599019,0.0101121541442955,0.6236559139784946,MIDDLE,True,False,False,True,0.0900760669267972,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-07-31,A,92.38961029052734,0.2844608443707168,0.8360995850622407,False,True,2020-07-31,0.0900760669267972,0.0982927271850026,0.7655913978494624,MIDDLE,True,False,False,True,0.0424581436471005,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-08-31,A,96.3123016357422,0.3667693218258427,0.8278008298755186,False,True,2020-08-31,0.0424581436471005,0.180656463281114,0.9034334763948498,TOP_DECILE,True,True,False,True,0.0051780574636286,2020,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2020-09-30,A,96.8110122680664,0.3508825359918708,0.7701863354037267,False,True,2020-09-30,0.0051780574636286,0.167237362648828,0.8843683083511777,MIDDLE,True,False,False,True,0.0132165800983874,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-10-30,A,98.09052276611328,0.3452861912102731,0.8260869565217391,False,True,2020-10-31,0.0132165800983874,0.0263312263584787,0.7243589743589743,MIDDLE,True,False,False,True,0.1450680143402918,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-11-30,A,112.32032012939452,0.2739385807579535,0.8322981366459627,False,True,2020-11-30,0.1450680143402918,0.1115404994132526,0.8251599147121536,MIDDLE,True,False,False,True,0.0136013675813742,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2020-12-31,A,113.84803009033205,0.3508486443262544,0.8219461697722568,False,True,2020-12-31,0.0136013675813742,0.149794192709035,0.8659574468085106,MIDDLE,True,False,False,True,0.0158417384893161,2020,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-01-29,A,115.65158081054688,0.3982874410703487,0.8426501035196687,False,True,2021-01-31,0.0158417384893161,0.1577874875084698,0.8808510638297873,MIDDLE,True,False,False,True,0.0158108711811657,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-02-26,A,117.48013305664062,0.54673517390191,0.8405797101449275,False,True,2021-02-28,0.0158108711811657,0.1943037564570801,0.9063829787234042,TOP_DECILE,True,True,False,True,0.0415334598057091,2021,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2021-03-31,A,122.35948944091795,0.735919998361626,0.6268041237113402,False,True,2021-03-31,0.0415334598057091,0.1771224265202503,0.8980891719745223,MIDDLE,True,False,False,True,0.052724286959461,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-04-30,A,128.81080627441406,0.6677018029652162,0.6948453608247422,False,True,2021-04-30,0.052724286959461,0.0966653776516196,0.8110403397027601,MIDDLE,True,False,False,True,0.0335976744144723,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-05-28,A,133.1385498046875,0.5327911078150296,0.5855670103092784,False,True,2021-05-31,0.0335976744144723,0.1734933493511418,0.885593220338983,MIDDLE,True,False,False,True,0.0700787634401207,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-06-30,A,142.46873474121094,0.5602835998416784,0.6164948453608248,False,True,2021-06-30,0.0700787634401207,0.0653143163066466,0.7801268498942917,MIDDLE,True,False,False,True,0.038031533397145,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-07-30,A,147.8870391845703,0.5484729138792503,0.6701030927835051,False,True,2021-07-31,0.038031533397145,0.0985360475230429,0.7843551797040169,MIDDLE,True,False,False,True,0.1451410323542536,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-08-31,A,169.3515167236328,0.5338913354931609,0.7154639175257732,False,True,2021-08-31,0.1451410323542536,0.1186442522786349,0.8393234672304439,MIDDLE,True,False,False,True,-0.102239548498863,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-09-30,A,152.03709411621094,0.7493001339011331,0.8168724279835391,False,True,2021-09-30,-0.102239548498863,0.1842554297042609,0.9090909090909092,TOP_DECILE,True,True,False,True,0.0009909771301466,2021,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2021-10-29,A,152.18775939941406,0.5510307551191402,0.7057613168724279,False,True,2021-10-31,0.0009909771301466,0.2505766449001227,0.949260042283298,TOP_DECILE,True,True,False,True,-0.0418439273306391,2021,CSM_LOW_x_RSM_HIGH,RSM_ONLY
2021-11-30,A,145.8196258544922,0.3549441385502794,0.6152263374485597,False,True,2021-11-30,-0.0418439273306391,0.1205767067053825,0.8202959830866807,MIDDLE,True,False,False,True,0.0579853261179508,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2021-12-31,A,154.2750244140625,0.2579945342165668,0.5922131147540983,False,True,2021-12-31,0.0579853261179508,0.0123767543304753,0.6321353065539113,MIDDLE,True,False,False,True,-0.1261918222596396,2021,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-01-31,A,134.80677795410156,0.3368992405624034,0.5881147540983607,False,True,2022-01-31,-0.1261918222596396,0.0049178910991947,0.6173361522198731,MIDDLE,True,False,False,True,-0.0643122791873903,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-02-28,A,126.13704681396484,0.0668740834578951,0.3701431492842535,False,True,2022-02-28,-0.0643122791873903,0.006885200024981,0.5274261603375527,MIDDLE,True,False,False,True,0.015112107365647,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-03-31,A,128.04324340820312,0.0484789366102937,0.4069529652351738,False,True,2022-03-31,0.015112107365647,-0.0214441975083369,0.5021097046413502,MIDDLE,True,False,False,True,-0.0972776788542422,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-04-29,A,115.58749389648438,0.0175532428425639,0.3645621181262729,False,True,2022-04-30,-0.0972776788542422,-0.0684680136911937,0.4071729957805907,MIDDLE,True,False,False,True,0.0695062878029217,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-05-31,A,123.62155151367188,-0.1259405482251964,0.2810590631364562,False,True,2022-05-31,0.0695062878029217,-0.0824612779239572,0.3755274261603376,MIDDLE,True,False,False,True,-0.0689088856089034,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-06-30,A,115.1029281616211,-0.1322899600517563,0.2525458248472505,False,True,2022-06-30,-0.0689088856089034,-0.094921035059221,0.3143459915611814,MIDDLE,True,False,False,True,0.1310731766260653,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-07-29,A,130.18983459472656,-0.2245507329462643,0.2703252032520325,False,True,2022-07-31,0.1310731766260653,-0.0384393067420206,0.4367088607594936,MIDDLE,True,False,False,True,-0.0436242641190859,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
2022-08-31,A,124.5103988647461,-0.2474112324404986,0.1666666666666666,False,True,2022-08-31,-0.0436242641190859,-0.0712146293688513,0.3649789029535865,MIDDLE,True,False,False,True,-0.052241791533697,2022,CSM_LOW_x_RSM_LOW,BOTH_NOT_HIGH
